policy,trial_id,scenario_mode,reset_pattern,account_count,user_count,total_demand,served_demand,denied_demand,peak_total_demand,peak_served_demand,migrated_requests,migration_successes,peak_useful_five_hour,weekly_drift,mean_seven_day_utilization,objective_score
weighted_score,64,focused,same_reset,3,30,23196,11003,12193,18698,7792,2465,518,0.2805555555555523,0.0,1.0,0.38922104193830215
reset_aware_weekly_priority,64,focused,same_reset,3,30,22715,11003,11712,18313,7953,2742,741,0.3007936507936505,0.0,1.0,0.41116438047293313
reset_stagger_pressure,64,focused,same_reset,3,30,22555,11003,11552,18238,7650,1178,284,0.3054421768707433,0.0,1.0,0.40609174972873363
reset_near_expiry_reserve,64,focused,same_reset,3,30,22983,11003,11980,18521,7612,1110,171,0.2863378684807206,0.0,1.0,0.3844204223964675
five_hour_first,65,focused,same_reset,2,21,7123,6453,670,5509,4858,24,2,0.8436224489795918,0.06973434535104367,0.9302656546489563,0.8572635183299074
seven_day_first,65,focused,same_reset,2,21,7322,6894,428,5745,5346,170,141,0.9228741496598639,0.0,1.0,1.0101123024910508
weighted_score,65,focused,same_reset,2,21,7464,6894,570,5845,5318,94,66,0.8653061224489796,0.0,1.0,0.968308272236134
reset_aware_weekly_priority,65,focused,same_reset,2,21,7522,6894,628,5860,5259,176,140,0.8471938775510204,0.0,1.0,0.9684748187391403
reset_stagger_pressure,65,focused,same_reset,2,21,7391,6483,908,5956,5065,44,22,0.7764455782312926,0.06499051233396586,0.9350094876660342,0.8701857637383407
reset_near_expiry_reserve,65,focused,same_reset,2,21,7346,6444,902,5723,4851,37,12,0.7748299319727892,0.07115749525616699,0.928842504743833,0.8468214118693227
five_hour_first,66,focused,staggered_reset,3,23,6973,6973,0,5137,5137,0,0,1.0,0.14114290754609965,0.6754743173324586,1.053433140978636
seven_day_first,66,focused,staggered_reset,3,23,7170,7170,0,5244,5244,0,0,1.0,0.006888718644268103,0.6657456725482042,1.0658856953903935
weighted_score,66,focused,staggered_reset,3,23,6977,6977,0,5122,5122,0,0,1.0,0.036616499778638255,0.6565904817898797,1.0619973982011242
reset_aware_weekly_priority,66,focused,staggered_reset,3,23,6876,6876,0,5186,5186,0,0,1.0,0.04243467578184863,0.644958851414839,1.060252417563299
reset_stagger_pressure,66,focused,staggered_reset,3,23,7247,7247,0,5424,5424,0,0,0.9470521541950595,0.23070607426360265,0.6977489946579322,1.0382326367106425
reset_near_expiry_reserve,66,focused,staggered_reset,3,23,7102,7102,0,5343,5343,6,6,0.9523809523809957,0.23179546991404779,0.6885732753435948,1.0380587329239142
five_hour_first,67,focused,staggered_reset,3,19,13809,13271,538,10855,10363,0,0,0.8789115646258762,0.007952225727111555,0.9943769272628332,1.0415156388885576
seven_day_first,67,focused,staggered_reset,3,19,13742,13364,378,10875,10580,28,28,0.9486394557823118,0.0,1.0,1.066590095760575
weighted_score,67,focused,staggered_reset,3,19,13900,13364,536,10939,10469,32,25,0.9172902494331096,0.0,1.0,1.0237188653937204
reset_aware_weekly_priority,67,focused,staggered_reset,3,19,13488,13364,124,10698,10628,64,50,0.9634353741496676,0.0,1.0,1.0602367947526312
reset_stagger_pressure,67,focused,staggered_reset,3,19,13637,13123,514,10807,10358,216,216,0.845804988662132,0.04646563988165181,0.9671438309475119,1.0315636975581235
reset_near_expiry_reserve,67,focused,staggered_reset,3,19,13647,13095,552,10636,10167,89,89,0.8918367346939001,0.05186413746126278,0.9633265167007498,1.0355334189554972
five_hour_first,68,focused,same_reset,3,20,6987,6987,0,5225,5225,0,0,1.0,0.12973545598919678,0.5771971661960724,1.0447461710206876
seven_day_first,68,focused,same_reset,3,20,6896,6896,0,5326,5326,0,0,1.0,0.0065293665034166825,0.548771198303228,1.0542241831799812
weighted_score,68,focused,same_reset,3,20,7052,7052,0,5370,5370,0,0,1.0,0.03104683232073157,0.5650287566677591,1.0533981924347027
reset_aware_weekly_priority,68,focused,same_reset,3,20,6666,6666,0,5021,5021,0,0,1.0,0.0151544327960987,0.5318498152082108,1.0516695382412113
reset_stagger_pressure,68,focused,same_reset,3,20,6820,6820,0,5080,5080,0,0,1.0,0.1617736813611189,0.5567896653481079,1.0395015983986988
reset_near_expiry_reserve,68,focused,same_reset,3,20,6832,6832,0,5168,5168,0,0,1.0,0.20806464013205045,0.5641546150751812,1.035608997494313
five_hour_first,69,focused,same_reset,3,27,21535,10702,10833,17281,7328,1244,16,0.2785147392290298,0.0,1.0,0.38143485953244843
seven_day_first,69,focused,same_reset,3,27,21276,10702,10574,16906,7612,2949,1141,0.26173469387755394,0.0,1.0,0.4352481655785653
weighted_score,69,focused,same_reset,3,27,21332,10702,10630,17071,7365,1709,475,0.2676303854875317,0.0,1.0,0.4166500425216996
reset_aware_weekly_priority,69,focused,same_reset,3,27,21228,10702,10526,16973,7525,2345,864,0.27556689342403917,0.0,1.0,0.4338794743351605
reset_stagger_pressure,69,focused,same_reset,3,27,21066,10702,10364,16867,7517,1459,334,0.2825396825396854,0.0,1.0,0.4213500500005668
reset_near_expiry_reserve,69,focused,same_reset,3,27,20991,10702,10289,16732,7438,1246,136,0.2864512471655368,0.0,1.0,0.40839061751511635
five_hour_first,70,focused,staggered_reset,2,20,14090,6941,7149,10975,4812,698,10,0.38316326530612244,0.0,1.0,0.39998433242894577
seven_day_first,70,focused,staggered_reset,2,20,14092,6941,7151,10804,4715,1469,638,0.3494047619047619,0.0,1.0,0.4443259379589911
weighted_score,70,focused,staggered_reset,2,20,14213,6941,7272,10997,4840,1042,232,0.36394557823129253,0.0,1.0,0.41976570564062043
reset_aware_weekly_priority,70,focused,staggered_reset,2,20,14107,6941,7166,10981,4853,1048,200,0.38792517006802724,0.0,1.0,0.42260799011322453
reset_stagger_pressure,70,focused,staggered_reset,2,20,14133,6941,7192,11008,4849,1477,550,0.35612244897959183,0.0,1.0,0.4383085560379427
reset_near_expiry_reserve,70,focused,staggered_reset,2,20,14130,6941,7189,10895,4791,1504,682,0.3538265306122449,0.0,1.0,0.4475091330539871
five_hour_first,71,focused,same_reset,3,23,8966,8727,239,6879,6662,81,3,0.9039682539682664,0.16066439789605907,0.7979130861395145,0.9068137697584545
seven_day_first,71,focused,same_reset,3,23,9230,8962,268,7280,7012,163,57,0.9643424036281166,0.013921434750310723,0.7788054669514707,0.9637002550934705
weighted_score,71,focused,same_reset,3,23,9182,8981,201,6987,6786,119,39,0.9693877551020375,0.07469601640866964,0.7950514028564749,0.9642627906233385
reset_aware_weekly_priority,71,focused,same_reset,3,23,9201,9060,141,7142,7001,99,42,0.974546485260767,0.03669208427063389,0.7928933429988375,0.9870328025180404
reset_stagger_pressure,71,focused,same_reset,3,23,8892,8664,228,6890,6668,119,35,0.9306689342403661,0.17124165950170991,0.7980151179806243,0.9413148742022429
reset_near_expiry_reserve,71,focused,same_reset,3,23,9080,8824,256,6995,6739,123,19,0.8865646258503844,0.17405436676680822,0.8153103035482756,0.9160530720608169
five_hour_first,72,focused,staggered_reset,3,29,13608,11973,1635,10459,8919,272,2,0.7473356009070251,0.02322258258764077,0.9835791543756146,0.817826277909849
seven_day_first,72,focused,staggered_reset,3,29,13403,12140,1263,10285,9076,437,187,0.8593537414966027,0.0,1.0,0.9151575307205573
weighted_score,72,focused,staggered_reset,3,29,13461,12139,1322,10247,9000,297,65,0.832142857142855,0.00013905738076431287,0.9999016715830876,0.8819835200534392
reset_aware_weekly_priority,72,focused,staggered_reset,3,29,13423,12140,1283,10333,9135,340,74,0.8507936507936511,0.0,1.0,0.8882018940551234
reset_stagger_pressure,72,focused,staggered_reset,3,29,13388,12140,1248,10227,9062,533,252,0.7691609977324131,0.0,1.0,0.9078319343183231
reset_near_expiry_reserve,72,focused,staggered_reset,3,29,13263,12005,1258,10048,8866,374,121,0.7824263038548643,0.018772746403182654,0.9867256637168141,0.8867092166420469
five_hour_first,73,focused,staggered_reset,3,22,11039,10419,620,8263,7643,226,3,0.853287981859458,0.1391186023554118,0.9016282928852934,0.8770379874913676
seven_day_first,73,focused,staggered_reset,3,22,10896,10324,572,8121,7549,364,144,0.9464852607709751,0.01367154467730425,0.8428391420781746,0.9481488023408104
weighted_score,73,focused,staggered_reset,3,22,11473,10840,633,8497,7864,287,39,0.9462585034013605,0.05678121064933853,0.8964308405338369,0.9151166101252385
reset_aware_weekly_priority,73,focused,staggered_reset,3,22,10823,10352,471,8196,7725,218,37,0.9512471655328796,0.03090741910778948,0.8348578240021665,0.9287400138820207
reset_stagger_pressure,73,focused,staggered_reset,3,22,10945,10233,712,8339,7627,381,95,0.939739229024941,0.21024094972505522,0.7588541252667805,0.8891937000058375
reset_near_expiry_reserve,73,focused,staggered_reset,3,22,11000,10412,588,8240,7652,306,69,0.9488095238095238,0.20584000442752587,0.7770214005562083,0.9014369017796945
five_hour_first,74,focused,staggered_reset,3,22,13942,11912,2030,11137,9252,131,2,0.7512471655328549,0.0,1.0,0.8009809249887628
seven_day_first,74,focused,staggered_reset,3,22,14088,11912,2176,11270,9365,343,207,0.7986961451247117,0.0,1.0,0.8737375885508911
weighted_score,74,focused,staggered_reset,3,22,13930,11912,2018,11319,9404,203,70,0.8018707482993153,0.0,1.0,0.8491056032636128
reset_aware_weekly_priority,74,focused,staggered_reset,3,22,13625,11912,1713,10987,9344,235,102,0.8171201814058909,0.0,1.0,0.8800128678436689
reset_stagger_pressure,74,focused,staggered_reset,3,22,14066,11912,2154,11197,9189,450,316,0.7276643990929489,0.0,1.0,0.8719490092872795
reset_near_expiry_reserve,74,focused,staggered_reset,3,22,13938,11912,2026,11056,9181,336,174,0.7366780045351254,0.0,1.0,0.8590120174856115
five_hour_first,75,focused,same_reset,3,33,29593,12007,17586,23598,8207,1835,15,0.1938775510204055,0.0,1.0,0.2878939106524912
seven_day_first,75,focused,same_reset,3,33,30208,12007,18201,24105,8170,3992,1191,0.172335600907032,0.0,1.0,0.31149149213035
weighted_score,75,focused,same_reset,3,33,29729,12007,17722,23624,8069,2551,539,0.18543083900226617,0.0,1.0,0.3078982000229268
reset_aware_weekly_priority,75,focused,same_reset,3,33,29602,12007,17595,23299,8069,2967,747,0.19268707482992736,0.0,1.0,0.3164204116485712
reset_stagger_pressure,75,focused,same_reset,3,33,29513,12007,17506,23380,8106,2088,386,0.19257369614512343,0.0,1.0,0.30924702762700096
reset_near_expiry_reserve,75,focused,same_reset,3,33,30228,12007,18221,24004,8193,2169,263,0.17817460317460318,0.0,1.0,0.2917268466243204
five_hour_first,76,focused,same_reset,2,17,13800,9915,3885,11355,7600,327,19,0.5370748299319728,0.009830460179512779,0.9901695398204873,0.6371874819343709
seven_day_first,76,focused,same_reset,2,17,14047,10053,3994,11560,7824,2244,971,0.47933673469387755,0.0,1.0,0.6753786661118159
weighted_score,76,focused,same_reset,2,17,13972,10053,3919,11459,7670,1043,467,0.5134353741496599,0.0,1.0,0.68277862699311
reset_aware_weekly_priority,76,focused,same_reset,2,17,13702,10053,3649,11227,7770,1543,668,0.5123299319727891,0.0,1.0,0.6964348889529977
reset_stagger_pressure,76,focused,same_reset,2,17,13978,9841,4137,11447,7513,482,116,0.5167517006802721,0.015101866362729754,0.9848981336372702,0.6419399630933214
reset_near_expiry_reserve,76,focused,same_reset,2,17,14041,9831,4210,11459,7532,526,74,0.5,0.015814218549650927,0.9841857814503491,0.6250108269593986
five_hour_first,77,focused,staggered_reset,3,30,11393,10444,949,8572,7705,141,8,0.7795918367346972,0.05659517551869729,0.9599811676082863,0.8598948346650845
seven_day_first,77,focused,staggered_reset,3,30,11809,10954,855,8944,8178,293,145,0.8765306122449052,0.0,1.0,0.9490478702753684
weighted_score,77,focused,staggered_reset,3,30,11472,10625,847,8772,8016,245,67,0.8545918367347061,0.036509436756179243,0.9741839296924043,0.9116876745891529
reset_aware_weekly_priority,77,focused,staggered_reset,3,30,11504,10775,729,8588,7948,205,83,0.8579365079365222,0.01986379689773887,0.9859541745134965,0.9408185250107246
reset_stagger_pressure,77,focused,staggered_reset,3,30,11412,10253,1159,8562,7479,206,35,0.7199546485260232,0.07779062360511141,0.9449937225360955,0.8413876095305409
reset_near_expiry_reserve,77,focused,staggered_reset,3,30,11520,10121,1399,8785,7478,187,15,0.6972222222222124,0.09243878668053894,0.9346359070935342,0.805474636284779
five_hour_first,78,focused,same_reset,2,13,8114,7802,312,5937,5649,0,0,0.8594387755102041,0.02050140581068416,0.9794985941893158,1.035016842406747
seven_day_first,78,focused,same_reset,2,13,8169,7977,192,6073,5933,23,23,0.9545068027210885,0.0,1.0,1.0712330683076334
weighted_score,78,focused,same_reset,2,13,8228,7977,251,6149,5931,9,9,0.896343537414966,0.0,1.0,1.0538656240213082
reset_aware_weekly_priority,78,focused,same_reset,2,13,8359,7977,382,6124,5778,9,9,0.9102891156462585,0.0,1.0,1.0403630197097153
reset_stagger_pressure,78,focused,same_reset,2,13,8083,7575,508,6059,5614,8,8,0.8047619047619048,0.04709465791940021,0.9529053420805997,0.998343903797644
reset_near_expiry_reserve,78,focused,same_reset,2,13,7931,7558,373,5821,5506,31,26,0.8091836734693878,0.0490862230552952,0.9509137769447048,0.9949039840915905
five_hour_first,79,focused,same_reset,3,18,8884,8884,0,6388,6388,0,0,1.0,0.13235387872006463,0.7683526044053054,1.063599872568524
seven_day_first,79,focused,same_reset,3,18,8542,8542,0,6069,6069,0,0,1.0,0.004164127100186629,0.7263988193493441,1.0722234692249157
weighted_score,79,focused,same_reset,3,18,8861,8861,0,6310,6310,0,0,1.0,0.02831216555790507,0.7541432284426243,1.072583106288472
reset_aware_weekly_priority,79,focused,same_reset,3,18,8201,8201,0,5951,5951,0,0,1.0,0.011999909187810557,0.697900740390223,1.0685900831202413
reset_stagger_pressure,79,focused,same_reset,3,18,8618,8618,0,6118,6118,0,0,1.0,0.15745990375680585,0.7264524075799348,1.0568992503823127
reset_near_expiry_reserve,79,focused,same_reset,3,18,8660,8660,0,6162,6162,0,0,1.0,0.20641707803931644,0.7290972337085644,1.0522680155669248
five_hour_first,80,focused,same_reset,3,27,18021,12682,5339,14743,9899,406,14,0.5961451247165387,0.0,1.0,0.637267748471097
seven_day_first,80,focused,same_reset,3,27,17677,12682,4995,14221,9768,1103,704,0.5607142857142845,0.0,1.0,0.7171731046650249
weighted_score,80,focused,same_reset,3,27,17851,12682,5169,14558,9909,641,300,0.5883219954648472,0.0,1.0,0.6949613327206353
reset_aware_weekly_priority,80,focused,same_reset,3,27,17743,12682,5061,14486,9883,761,457,0.5756235827664338,0.0,1.0,0.7119879914302765
reset_stagger_pressure,80,focused,same_reset,3,27,17789,12682,5107,14320,9532,481,194,0.5491496598639424,0.0,1.0,0.6779615852880546
reset_near_expiry_reserve,80,focused,same_reset,3,27,17757,12682,5075,14468,9633,532,129,0.5723356009070176,0.0,1.0,0.6632179788666654
five_hour_first,81,focused,same_reset,3,18,10928,10589,339,8127,7872,139,3,0.9894557823129255,0.104100089739204,0.8964248724143894,0.9314891014242367
seven_day_first,81,focused,same_reset,3,18,10743,10411,332,8031,7801,193,54,0.9900226757369619,0.005798305409141149,0.8796636508304085,0.9716132015533286
weighted_score,81,focused,same_reset,3,18,10709,10487,222,8107,7952,118,31,0.9921201814058962,0.031004050015775938,0.8865764792862375,0.9772333711049334
reset_aware_weekly_priority,81,focused,same_reset,3,18,10926,10525,401,8201,7928,189,35,0.9894557823129255,0.012537957160193874,0.8894107444141054,0.9554809425391241
reset_stagger_pressure,81,focused,same_reset,3,18,10679,10383,296,7953,7728,143,21,0.9560657596372195,0.12654173619449757,0.8791452810697814,0.940180760698922
reset_near_expiry_reserve,81,focused,same_reset,3,18,10553,10230,323,7891,7660,140,14,0.9437641723356446,0.15233144733027543,0.8668254600897088,0.9266929176286881
five_hour_first,82,focused,staggered_reset,2,22,12038,7680,4358,9624,5600,594,14,0.48086734693877553,0.0,1.0,0.5498780824893574
seven_day_first,82,focused,staggered_reset,2,22,12250,7680,4570,9834,5680,1599,744,0.4316326530612245,0.0,1.0,0.5868745501581177
weighted_score,82,focused,staggered_reset,2,22,11776,7680,4096,9437,5738,772,220,0.4818877551020408,0.0,1.0,0.5980564221831565
reset_aware_weekly_priority,82,focused,staggered_reset,2,22,12049,7680,4369,9786,5836,1062,381,0.48367346938775513,0.0,1.0,0.5945335700791249
reset_stagger_pressure,82,focused,staggered_reset,2,22,12022,7680,4342,9617,5532,684,271,0.43741496598639457,0.0,1.0,0.5861735271279452
reset_near_expiry_reserve,82,focused,staggered_reset,2,22,12036,7680,4356,9679,5566,670,198,0.43698979591836734,0.0,1.0,0.5735120365216064
five_hour_first,83,focused,staggered_reset,3,27,21205,9464,11741,15714,5975,1095,18,0.21842403628117676,0.0,1.0,0.327702800571273
seven_day_first,83,focused,staggered_reset,3,27,21244,9464,11780,16025,6091,3245,1672,0.18990929705215412,0.0,1.0,0.3824481818145484
weighted_score,83,focused,staggered_reset,3,27,20878,9464,11414,15603,6161,1571,542,0.2211451247165506,0.0,1.0,0.37628766793574975
reset_aware_weekly_priority,83,focused,staggered_reset,3,27,21020,9464,11556,15667,6195,2119,1008,0.22517006802720885,0.0,1.0,0.3908833550785482
reset_stagger_pressure,83,focused,staggered_reset,3,27,20845,9464,11381,15818,6381,2218,992,0.23287981859410117,0.0,1.0,0.39344210551666015
reset_near_expiry_reserve,83,focused,staggered_reset,3,27,20651,9464,11187,15409,6184,1978,1024,0.2108276643990907,0.0,1.0,0.400388346674003
five_hour_first,84,focused,same_reset,3,30,15619,14239,1380,12261,11008,130,4,0.8209183673469748,0.0,1.0,0.8696016266772681
seven_day_first,84,focused,same_reset,3,30,15458,14239,1219,12357,11259,272,84,0.8924603174603265,0.0,1.0,0.9243030358945501
weighted_score,84,focused,same_reset,3,30,15469,14239,1230,12263,11148,221,60,0.8751700680272387,0.0,1.0,0.9160306239677316
reset_aware_weekly_priority,84,focused,same_reset,3,30,15500,14239,1261,12218,11032,230,62,0.8726190476190607,0.0,1.0,0.9124059046439666
reset_stagger_pressure,84,focused,same_reset,3,30,15308,14081,1227,12123,11024,141,27,0.8017573696145213,0.013880341834696783,0.9901851161634986,0.8919985574122842
reset_near_expiry_reserve,84,focused,same_reset,3,30,15186,13814,1372,12136,10882,0,0,0.8075963718821028,0.03733636253003887,0.9735992048701702,0.975828271698686
five_hour_first,85,focused,staggered_reset,3,22,21189,14151,7038,16991,10349,578,25,0.4013605442176904,0.0,1.0,0.5661989925980223
seven_day_first,85,focused,staggered_reset,3,22,21242,14151,7091,17209,10939,2518,1448,0.4013605442176881,0.0,1.0,0.6369532936537674
weighted_score,85,focused,staggered_reset,3,22,21991,14151,7840,17764,10753,1530,620,0.39858276643991625,0.0,1.0,0.5929624284471144
reset_aware_weekly_priority,85,focused,staggered_reset,3,22,21741,14151,7590,17531,10690,2051,1066,0.4129818594104429,0.0,1.0,0.6149315778212318
reset_stagger_pressure,85,focused,staggered_reset,3,22,21049,14151,6898,17112,10648,1872,1120,0.42324263038550264,0.0,1.0,0.6430085607386877
reset_near_expiry_reserve,85,focused,staggered_reset,3,22,21196,14151,7045,17097,10550,1687,914,0.40634920634921756,0.0,1.0,0.6290789883887133
five_hour_first,86,focused,staggered_reset,3,28,23049,10323,12726,17940,7318,1686,20,0.3136621315192764,0.0,1.0,0.35166460404552446
seven_day_first,86,focused,staggered_reset,3,28,23154,10323,12831,18147,7243,3397,1183,0.2626417233560072,0.0,1.0,0.37997264276286646
weighted_score,86,focused,staggered_reset,3,28,22728,10323,12405,17972,7459,1897,309,0.314285714285716,0.0,1.0,0.37594514504982907
reset_aware_weekly_priority,86,focused,staggered_reset,3,28,22459,10323,12136,17484,7220,1996,296,0.3269274376417253,0.0,1.0,0.3789639640860708
reset_stagger_pressure,86,focused,staggered_reset,3,28,22604,10323,12281,17789,7291,1538,181,0.3221088435374153,0.0,1.0,0.3717648899732494
reset_near_expiry_reserve,86,focused,staggered_reset,3,28,22824,10323,12501,18136,7265,1705,295,0.3016439909297067,0.0,1.0,0.3696188248259078
five_hour_first,87,focused,same_reset,2,14,7013,6686,327,5280,4953,130,0,0.9779761904761904,0.15893880956893908,0.7978980932317199,0.8928834047011984
seven_day_first,87,focused,same_reset,2,14,7277,7014,263,5372,5109,123,19,0.9802721088435374,0.006871457704825112,0.7855502885884204,0.936153153013698
weighted_score,87,focused,same_reset,2,14,7086,6838,248,5325,5077,102,12,0.9808673469387755,0.0384364650402621,0.7760610637900509,0.9291479264228101
reset_aware_weekly_priority,87,focused,same_reset,2,14,7199,6990,209,5354,5145,107,18,0.981547619047619,0.019365998920628957,0.7868942976197335,0.9442767722444554
reset_stagger_pressure,87,focused,same_reset,2,14,7066,6840,226,5294,5068,101,11,0.9510204081632653,0.17857746240919076,0.8214225375908093,0.9168799558315958
reset_near_expiry_reserve,87,focused,same_reset,2,14,7352,6974,378,5437,5059,138,7,0.8924319727891157,0.16725798276735937,0.8327420172326406,0.8826903450462177
five_hour_first,88,focused,staggered_reset,3,28,21405,12123,9282,15867,8076,993,29,0.2930839002267516,0.0,1.0,0.4542372864526146
seven_day_first,88,focused,staggered_reset,3,28,21377,12123,9254,15759,7948,4475,2482,0.2379818594104253,0.0,1.0,0.5075425348627695
weighted_score,88,focused,staggered_reset,3,28,21635,12123,9512,15956,7821,1874,809,0.25345804988661036,0.0,1.0,0.48681711273331235
reset_aware_weekly_priority,88,focused,staggered_reset,3,28,21758,12123,9635,16066,7863,3144,1700,0.27193877551019896,0.0,1.0,0.5006694057274607
reset_stagger_pressure,88,focused,staggered_reset,3,28,21295,12123,9172,15531,7769,2970,1407,0.24693877551019025,0.0,1.0,0.4993852061945358
reset_near_expiry_reserve,88,focused,staggered_reset,3,28,21343,12123,9220,15755,7840,2964,1819,0.24937641723354959,0.0,1.0,0.5149950051081599
five_hour_first,89,focused,staggered_reset,2,13,4667,4667,0,3812,3812,0,0,1.0,0.1286626915663284,0.589292612826171,1.0460629921259843
seven_day_first,89,focused,staggered_reset,2,13,4499,4499,0,3648,3648,0,0,1.0,0.00901331331624905,0.5656078015052255,1.0556594488188977
weighted_score,89,focused,staggered_reset,2,13,4564,4564,0,3766,3766,0,0,1.0,0.048040623084842415,0.5746154262344487,1.0526574803149606
reset_aware_weekly_priority,89,focused,staggered_reset,2,13,4686,4686,0,3769,3769,0,0,1.0,0.054405488298197247,0.590084622156465,1.053567913385827
reset_stagger_pressure,89,focused,staggered_reset,2,13,4580,4580,0,3681,3681,0,0,1.0,0.2736498897172595,0.5814746928668658,1.0307824803149606
reset_near_expiry_reserve,89,focused,staggered_reset,2,13,4657,4657,0,3791,3791,0,0,1.0,0.32000217177611334,0.592147841067452,1.027214566929134
five_hour_first,90,focused,same_reset,3,19,7045,7045,0,5616,5616,0,0,1.0,0.05605121721662413,0.6287177899851902,1.0572666572768565
seven_day_first,90,focused,same_reset,3,19,6860,6860,0,5555,5555,0,0,1.0,0.005078946314183596,0.6069919772682787,1.0601913030954095
weighted_score,90,focused,same_reset,3,19,7209,7209,0,5586,5586,0,0,1.0,0.01769486386986786,0.6389427995941639,1.0621247935724296
reset_aware_weekly_priority,90,focused,same_reset,3,19,7169,7169,0,5675,5675,0,0,1.0,0.012087927387329108,0.6348012651454433,1.0622713337758114
reset_stagger_pressure,90,focused,same_reset,3,19,7406,7406,0,5822,5822,0,0,1.0,0.15312184275643326,0.6679571543977386,1.0514835311641304
reset_near_expiry_reserve,90,focused,same_reset,3,19,7287,7287,0,5716,5716,0,0,1.0,0.18103233402303667,0.6589437766844235,1.0477911442661387
five_hour_first,91,focused,same_reset,3,21,9439,9418,21,7114,7093,9,2,0.8699546485261409,0.08900881339261067,0.930053658653962,0.9676989338136793
seven_day_first,91,focused,same_reset,3,21,9693,9653,40,7313,7273,61,47,0.9827097505668909,0.011128818208816353,0.9448722727182403,1.0588674610879274
weighted_score,91,focused,same_reset,3,21,9668,9594,74,7074,7000,41,12,0.9811224489795909,0.04223182657262588,0.946946935496708,0.9946892488544731
reset_aware_weekly_priority,91,focused,same_reset,3,21,9586,9490,96,7090,6994,62,24,0.972448979591831,0.02314282542398802,0.9324733311377985,1.0027053860992479
reset_stagger_pressure,91,focused,same_reset,3,21,9762,9568,194,7325,7131,59,13,0.8489795918367814,0.08206106994063184,0.9419740609735556,0.9480020736254277
reset_near_expiry_reserve,91,focused,same_reset,3,21,9805,9549,256,7251,6995,29,1,0.798582766439898,0.08432400220314565,0.9403739262253663,0.9107368641775534
five_hour_first,92,focused,staggered_reset,2,21,15783,6802,8981,12889,4851,1194,22,0.24421768707482994,0.0,1.0,0.3213975379893829
seven_day_first,92,focused,staggered_reset,2,21,15564,6802,8762,12841,5044,3068,1096,0.22959183673469388,0.0,1.0,0.3684054941147974
weighted_score,92,focused,staggered_reset,2,21,15803,6802,9001,12899,4809,1914,539,0.2223639455782313,0.0,1.0,0.3480804680789048
reset_aware_weekly_priority,92,focused,staggered_reset,2,21,15277,6802,8475,12456,4891,2350,817,0.249234693877551,0.0,1.0,0.375446932016737
reset_stagger_pressure,92,focused,staggered_reset,2,21,15287,6802,8485,12416,4944,2653,911,0.2643707482993197,0.0,1.0,0.37883526580015114
reset_near_expiry_reserve,92,focused,staggered_reset,2,21,15707,6802,8905,12901,4961,2756,878,0.23962585034013606,0.0,1.0,0.36042690595339066
five_hour_first,93,focused,same_reset,2,18,12999,7182,5817,10544,5041,1056,12,0.41649659863945576,0.0,1.0,0.4539831379146152
seven_day_first,93,focused,same_reset,2,18,12926,7182,5744,10458,5150,2403,665,0.37695578231292515,0.0,1.0,0.48574228717370294
weighted_score,93,focused,same_reset,2,18,12943,7182,5761,10477,5115,1246,233,0.3876700680272109,0.0,1.0,0.47496531392428853
reset_aware_weekly_priority,93,focused,same_reset,2,18,13383,7182,6201,10844,4994,1706,287,0.4001700680272109,0.0,1.0,0.4550977395211936
reset_stagger_pressure,93,focused,same_reset,2,18,12760,7182,5578,10232,5072,939,96,0.42423469387755103,0.0,1.0,0.47782450329757986
reset_near_expiry_reserve,93,focused,same_reset,2,18,12735,7182,5553,10393,5134,953,107,0.4200680272108844,0.0,1.0,0.47853373808080646
five_hour_first,94,focused,staggered_reset,3,26,14689,9848,4841,11722,7120,625,20,0.4853174603174616,0.0,1.0,0.5793811254251052
seven_day_first,94,focused,staggered_reset,3,26,14454,9848,4606,11439,7490,1945,1267,0.4893990929705232,0.0,1.0,0.6753337851644496
weighted_score,94,focused,staggered_reset,3,26,14570,9848,4722,11475,7151,886,373,0.49671201814059107,0.0,1.0,0.6360111884146581
reset_aware_weekly_priority,94,focused,staggered_reset,3,26,14726,9848,4878,11743,7457,1100,540,0.4998866213151971,0.0,1.0,0.6440204057306939
reset_stagger_pressure,94,focused,staggered_reset,3,26,14743,9848,4895,11808,7313,889,256,0.475283446712022,0.0,1.0,0.6105451707921326
reset_near_expiry_reserve,94,focused,staggered_reset,3,26,14525,9848,4677,11523,7287,769,188,0.4879818594104366,0.0,1.0,0.6174922525317169
five_hour_first,95,focused,same_reset,3,20,6624,6553,71,5022,4951,27,2,0.983673469387752,0.15068763837299765,0.8378778504191936,0.9441087956822767
seven_day_first,95,focused,same_reset,3,20,6721,6654,67,5092,5025,49,25,0.9830498866213115,0.008549417705847818,0.8078434039442962,1.008313873975365
weighted_score,95,focused,same_reset,3,20,6625,6600,25,5136,5111,14,4,0.985487528344668,0.042279763284003125,0.811398915557592,0.9850757310328788
reset_aware_weekly_priority,95,focused,same_reset,3,20,6722,6722,0,5202,5202,7,7,0.9977891156462578,0.024449577430575485,0.8208473946416356,1.0792860402245072
reset_stagger_pressure,95,focused,same_reset,3,20,6849,6783,66,5277,5211,29,5,0.9431405895691959,0.14162842802784825,0.863343288198951,0.9540369087961122
reset_near_expiry_reserve,95,focused,same_reset,3,20,6529,6474,55,5036,4981,28,8,0.9350907029478877,0.17518114513551236,0.8360799823494102,0.9614908487381187
