policy,trial_id,scenario_mode,reset_pattern,account_count,user_count,total_demand,served_demand,denied_demand,peak_total_demand,peak_served_demand,migrated_requests,migration_successes,peak_useful_five_hour,weekly_drift,mean_seven_day_utilization,objective_score
reset_stagger_pressure,62,focused,same_reset,3,25,47192,4782,42410,36179,2592,4011,211,0.029195011337868566,0.0,1.0,-0.004697971477961194
reset_near_expiry_reserve,62,focused,same_reset,3,25,48316,4782,43534,36906,2594,4002,164,0.029195011337868608,0.0,1.0,-0.007961731210017087
five_hour_first,63,focused,same_reset,2,21,46783,4080,42703,37524,2270,4692,18,0.031717687074829935,0.0,1.0,-0.022245503779584952
seven_day_first,63,focused,same_reset,2,21,46172,4080,42092,36976,2280,8349,546,0.02840136054421769,0.0,1.0,-0.014323199721353569
weighted_score,63,focused,same_reset,2,21,46733,4080,42653,37576,2355,4846,282,0.031462585034013606,0.0,1.0,-0.015052238640500926
reset_aware_weekly_priority,63,focused,same_reset,2,21,46770,4080,42690,37402,2275,5797,129,0.0320578231292517,0.0,1.0,-0.01986676174512675
reset_stagger_pressure,63,focused,same_reset,2,21,46938,4080,42858,37542,2312,4692,188,0.03018707482993197,0.0,1.0,-0.017994207572036847
reset_near_expiry_reserve,63,focused,same_reset,2,21,46822,4080,42742,37541,2278,4656,170,0.0320578231292517,0.0,1.0,-0.018259322878635215
five_hour_first,64,focused,same_reset,3,30,64702,5824,58878,53914,3314,4577,12,0.033390022675737166,0.0,1.0,-0.020094642966633852
seven_day_first,64,focused,same_reset,3,30,65232,5824,59408,54514,3275,7975,771,0.033106575963719034,0.0,1.0,-0.009724373450606227
weighted_score,64,focused,same_reset,3,30,66055,5824,60231,55136,3306,5170,383,0.03356009070294806,0.0,1.0,-0.013087640622282376
reset_aware_weekly_priority,64,focused,same_reset,3,30,64951,5824,59127,54214,3334,6606,548,0.03458049886621339,0.0,1.0,-0.010469515101195204
reset_stagger_pressure,64,focused,same_reset,3,30,64824,5824,59000,54087,3320,4930,284,0.035204081632653275,0.0,1.0,-0.013336965726415323
reset_near_expiry_reserve,64,focused,same_reset,3,30,65334,5824,59510,54543,3337,4749,131,0.037925170068027404,0.0,1.0,-0.01699946881291295
five_hour_first,65,focused,same_reset,2,21,22930,4009,18921,18403,2410,1858,7,0.0760204081632653,0.0,1.0,0.060301041545535866
seven_day_first,65,focused,same_reset,2,21,22501,4009,18492,17897,2409,3120,491,0.09209183673469387,0.0,1.0,0.08446569136791834
weighted_score,65,focused,same_reset,2,21,22907,4009,18898,18274,2448,2153,193,0.08758503401360544,0.0,1.0,0.0734663773164676
reset_aware_weekly_priority,65,focused,same_reset,2,21,22555,4009,18546,17987,2350,2332,291,0.09064625850340136,0.0,1.0,0.07887348890582727
reset_stagger_pressure,65,focused,same_reset,2,21,22748,4009,18739,18204,2408,1924,113,0.07636054421768708,0.0,1.0,0.0682149596746878
reset_near_expiry_reserve,65,focused,same_reset,2,21,22680,4009,18671,18182,2416,1920,179,0.07993197278911565,0.0,1.0,0.07343369143705258
five_hour_first,66,focused,staggered_reset,3,23,20805,4629,16176,15373,2775,1457,13,0.08384353741496502,0.0,1.0,0.10658569243841345
seven_day_first,66,focused,staggered_reset,3,23,20999,4629,16370,15550,2825,3631,796,0.07738095238095127,0.0,1.0,0.1298615851185163
weighted_score,66,focused,staggered_reset,3,23,20887,4629,16258,15264,2679,1839,315,0.07749433106575837,0.0,1.0,0.12301212862554115
reset_aware_weekly_priority,66,focused,staggered_reset,3,23,20541,4629,15912,15039,2761,2358,373,0.09053287981859384,0.0,1.0,0.1282638346051148
reset_stagger_pressure,66,focused,staggered_reset,3,23,21046,4629,16417,15460,2709,2490,472,0.09212018140589574,0.0,1.0,0.1264211397892088
reset_near_expiry_reserve,66,focused,staggered_reset,3,23,21205,4629,16576,15617,2759,2110,475,0.0757369614512459,0.0,1.0,0.12747656203195387
five_hour_first,67,focused,staggered_reset,3,19,37729,5881,31848,29760,3591,2953,11,0.047222222222222436,0.0,1.0,0.04084452596775934
seven_day_first,67,focused,staggered_reset,3,19,36906,5881,31025,29179,3598,5133,887,0.04467120181405921,0.0,1.0,0.06367364676664355
weighted_score,67,focused,staggered_reset,3,19,37903,5881,32022,29750,3538,3930,344,0.04291383219954679,0.0,1.0,0.04924605864978562
reset_aware_weekly_priority,67,focused,staggered_reset,3,19,37881,5881,32000,29901,3580,4210,483,0.044444444444444724,0.0,1.0,0.05305144989866309
reset_stagger_pressure,67,focused,staggered_reset,3,19,37420,5881,31539,29610,3545,4026,532,0.0445011337868484,0.0,1.0,0.05633443752055259
reset_near_expiry_reserve,67,focused,staggered_reset,3,19,37331,5881,31450,29573,3620,3706,416,0.04705215419501153,0.0,1.0,0.05539379116249096
five_hour_first,68,focused,same_reset,3,20,20657,7315,13342,15504,4701,875,18,0.1904761904761883,0.0,1.0,0.24346107819781648
seven_day_first,68,focused,same_reset,3,20,21178,7315,13863,15993,4681,2976,995,0.1533446712018182,0.0,1.0,0.26661475871800644
weighted_score,68,focused,same_reset,3,20,20737,7315,13422,15589,4660,1297,322,0.17953514739229134,0.0,1.0,0.2669017655502412
reset_aware_weekly_priority,68,focused,same_reset,3,20,21663,7315,14348,16173,4617,1925,426,0.1773809523809533,0.0,1.0,0.24993650253558503
reset_stagger_pressure,68,focused,same_reset,3,20,21488,7315,14173,16326,4659,1103,160,0.1804421768707499,0.0,1.0,0.24295171539553054
reset_near_expiry_reserve,68,focused,same_reset,3,20,21146,7315,13831,16091,4801,1032,128,0.19041950113378467,0.0,1.0,0.24933605583046664
five_hour_first,69,focused,same_reset,3,27,55716,5286,50430,45690,3287,4471,16,0.04495464852607693,0.0,1.0,-0.011973536549468144
seven_day_first,69,focused,same_reset,3,27,56196,5286,50910,46169,3237,7214,902,0.03690476190476202,0.0,1.0,0.00026196779715448315
weighted_score,69,focused,same_reset,3,27,55571,5286,50285,45750,3285,4748,297,0.03922902494331066,0.0,1.0,-0.005700689104067153
reset_aware_weekly_priority,69,focused,same_reset,3,27,55469,5286,50183,45271,3089,4756,128,0.04217687074829927,0.0,1.0,-0.010468225295846345
reset_stagger_pressure,69,focused,same_reset,3,27,55275,5286,49989,45291,3217,4525,219,0.045011337868480585,0.0,1.0,-0.006390401361299758
reset_near_expiry_reserve,69,focused,same_reset,3,27,55741,5286,50455,45534,3176,4616,225,0.04291383219954645,0.0,1.0,-0.007564043065460768
five_hour_first,70,focused,staggered_reset,2,20,36273,2934,33339,28458,1612,3523,9,0.047448979591836735,0.0,1.0,-0.02495844417872506
seven_day_first,70,focused,staggered_reset,2,20,36354,2934,33420,28657,1655,5664,358,0.03767006802721089,0.0,1.0,-0.019024473494865607
weighted_score,70,focused,staggered_reset,2,20,36693,2934,33759,29008,1659,3668,167,0.0407312925170068,0.0,1.0,-0.021286521076447573
reset_aware_weekly_priority,70,focused,staggered_reset,2,20,35835,2934,32901,28267,1662,4216,164,0.04634353741496599,0.0,1.0,-0.01951549718604917
reset_stagger_pressure,70,focused,staggered_reset,2,20,35507,2934,32573,28022,1667,4609,296,0.041921768707482994,0.0,1.0,-0.016507576103419602
reset_near_expiry_reserve,70,focused,staggered_reset,2,20,36336,2934,33402,28519,1651,4295,346,0.04047619047619048,0.0,1.0,-0.01642663799844235
five_hour_first,71,focused,same_reset,3,23,27905,4983,22922,22338,2997,1574,16,0.06814058956915992,0.0,1.0,0.06308560719559603
seven_day_first,71,focused,same_reset,3,23,28625,4983,23642,22963,3016,5454,748,0.06298185941042982,0.0,1.0,0.07386599398741373
weighted_score,71,focused,same_reset,3,23,28062,4983,23079,22525,3068,2163,369,0.06439909297052065,0.0,1.0,0.08173076480383115
reset_aware_weekly_priority,71,focused,same_reset,3,23,28060,4983,23077,22575,2989,3270,538,0.06281179138321882,0.0,1.0,0.07961586056754044
reset_stagger_pressure,71,focused,same_reset,3,23,27659,4983,22676,22253,3038,1901,245,0.06405895691609878,0.0,1.0,0.07836943453898484
reset_near_expiry_reserve,71,focused,same_reset,3,23,27956,4983,22973,22339,2999,1711,122,0.06558956916099674,0.0,1.0,0.06983710456549447
five_hour_first,72,focused,staggered_reset,3,29,38599,5206,33393,30405,2923,4685,18,0.03605442176870782,0.0,1.0,0.01869226007130212
seven_day_first,72,focused,staggered_reset,3,29,37857,5206,32651,29977,2980,7413,1020,0.03390022675736983,0.0,1.0,0.037019284309993294
weighted_score,72,focused,staggered_reset,3,29,38582,5206,33376,30263,3001,4887,419,0.035090702947846046,0.0,1.0,0.029310932676519352
reset_aware_weekly_priority,72,focused,staggered_reset,3,29,38072,5206,32866,30101,2988,6266,679,0.036961451247165884,0.0,1.0,0.03347645016108419
reset_stagger_pressure,72,focused,staggered_reset,3,29,37987,5206,32781,29817,2895,6107,465,0.03361678004535172,0.0,1.0,0.028612487851242846
reset_near_expiry_reserve,72,focused,staggered_reset,3,29,38024,5206,32818,29693,2956,5446,434,0.031972789115646424,0.0,1.0,0.029430640703109773
five_hour_first,73,focused,staggered_reset,3,22,30608,5063,25545,23998,3164,3813,21,0.06213151927437566,0.0,1.0,0.052712084006365484
seven_day_first,73,focused,staggered_reset,3,22,30498,5063,25435,24001,3090,6635,873,0.05600907029478432,0.0,1.0,0.0663005889735172
weighted_score,73,focused,staggered_reset,3,22,30759,5063,25696,24072,3090,4501,472,0.05345804988662108,0.0,1.0,0.06170001256792326
reset_aware_weekly_priority,73,focused,staggered_reset,3,22,30496,5063,25433,23952,3139,5371,429,0.06649659863945521,0.0,1.0,0.06247389482063759
reset_stagger_pressure,73,focused,staggered_reset,3,22,30004,5063,24941,23306,3135,4917,479,0.06354875283446641,0.0,1.0,0.06683365435259597
reset_near_expiry_reserve,73,focused,staggered_reset,3,22,31084,5063,26021,24369,3118,4586,568,0.058446712018140126,0.0,1.0,0.06358529203609331
five_hour_first,74,focused,staggered_reset,3,22,38565,5702,32863,31777,3345,3860,17,0.03815192743764196,0.0,1.0,0.029881898696625747
seven_day_first,74,focused,staggered_reset,3,22,38704,5702,33002,31799,3265,6020,795,0.03390022675736983,0.0,1.0,0.043414497726341955
weighted_score,74,focused,staggered_reset,3,22,38153,5702,32451,31387,3379,4104,316,0.041780045351474324,0.0,1.0,0.04088093906944834
reset_aware_weekly_priority,74,focused,staggered_reset,3,22,38472,5702,32770,31496,3287,5028,554,0.037585034013605814,0.0,1.0,0.04243554568142685
reset_stagger_pressure,74,focused,staggered_reset,3,22,38661,5702,32959,31572,3360,4483,349,0.039965986394558235,0.0,1.0,0.03910556195391404
reset_near_expiry_reserve,74,focused,staggered_reset,3,22,38329,5702,32627,31522,3314,4440,620,0.039342403628118285,0.0,1.0,0.046825496883595275
five_hour_first,75,focused,same_reset,3,33,78039,5032,73007,62300,2874,7507,8,0.01570294784580495,0.0,1.0,-0.043542201605519665
seven_day_first,75,focused,same_reset,3,33,78675,5032,73643,62906,2874,11288,654,0.01717687074829926,0.0,1.0,-0.03693823764799503
weighted_score,75,focused,same_reset,3,33,78509,5032,73477,62938,2876,7983,329,0.01570294784580495,0.0,1.0,-0.03909466121976726
reset_aware_weekly_priority,75,focused,same_reset,3,33,78402,5032,73370,62220,2891,8633,399,0.018424036281179102,0.0,1.0,-0.0377738838543519
reset_stagger_pressure,75,focused,same_reset,3,33,78275,5032,73243,62685,2891,7576,149,0.01570294784580495,0.0,1.0,-0.04143417222865281
reset_near_expiry_reserve,75,focused,same_reset,3,33,79223,5032,74191,63306,2889,7628,212,0.01592970521541946,0.0,1.0,-0.04104503750902458
five_hour_first,76,focused,same_reset,2,17,37044,4037,33007,31284,2464,3468,14,0.0385204081632653,0.0,1.0,-0.0021569361803746023
seven_day_first,76,focused,same_reset,2,17,37029,4037,32992,31104,2464,7802,418,0.036989795918367346,0.0,1.0,0.003706968092372559
weighted_score,76,focused,same_reset,2,17,37254,4037,33217,31334,2469,3958,246,0.03869047619047619,0.0,1.0,0.004473452768172903
reset_aware_weekly_priority,76,focused,same_reset,2,17,36915,4037,32878,30953,2464,4961,164,0.039625850340136055,0.0,1.0,0.001991236923345907
reset_stagger_pressure,76,focused,same_reset,2,17,37075,4037,33038,31248,2464,3574,128,0.03843537414965986,0.0,1.0,0.001613461557755852
reset_near_expiry_reserve,76,focused,same_reset,2,17,37185,4037,33148,31540,2474,3619,130,0.03775510204081633,0.0,1.0,0.0011938968424308471
five_hour_first,77,focused,staggered_reset,3,30,33674,5427,28247,26185,3185,2047,8,0.0664399092970521,0.0,1.0,0.0475107288611781
seven_day_first,77,focused,staggered_reset,3,30,33156,5427,27729,25702,3191,3181,458,0.06405895691609945,0.0,1.0,0.0662552321679522
weighted_score,77,focused,staggered_reset,3,30,33861,5427,28434,26118,3132,2254,200,0.05935374149659863,0.0,1.0,0.055488711308694316
reset_aware_weekly_priority,77,focused,staggered_reset,3,30,33859,5427,28432,25963,3178,2397,295,0.06995464852607743,0.0,1.0,0.06205774798837266
reset_stagger_pressure,77,focused,staggered_reset,3,30,33333,5427,27906,25873,3193,2052,253,0.071031746031746,0.0,1.0,0.0641267619825463
reset_near_expiry_reserve,77,focused,staggered_reset,3,30,33469,5427,28042,26093,3214,2274,261,0.06746031746031762,0.0,1.0,0.062052207782039154
five_hour_first,78,focused,same_reset,2,13,21790,3290,18500,15738,2000,2286,13,0.061054421768707484,0.0,1.0,0.04218715585929911
seven_day_first,78,focused,same_reset,2,13,22282,3290,18992,16310,1970,3845,516,0.05977891156462585,0.0,1.0,0.05344884007799072
weighted_score,78,focused,same_reset,2,13,22404,3290,19114,16385,1985,2754,303,0.06096938775510204,0.0,1.0,0.05034817543434228
reset_aware_weekly_priority,78,focused,same_reset,2,13,22450,3290,19160,16554,1996,3296,419,0.05969387755102041,0.0,1.0,0.051838089250723196
reset_stagger_pressure,78,focused,same_reset,2,13,22156,3290,18866,16284,2034,2478,86,0.06054421768707483,0.0,1.0,0.04338944400967917
reset_near_expiry_reserve,78,focused,same_reset,2,13,22290,3290,19000,16357,2003,2356,90,0.0630952380952381,0.0,1.0,0.04292773296646249
five_hour_first,79,focused,same_reset,3,18,22713,4959,17754,15537,2779,1215,12,0.07641723356008974,0.0,1.0,0.10243748026616442
seven_day_first,79,focused,same_reset,3,18,22836,4959,17877,16070,2838,2726,668,0.0718820861677996,0.0,1.0,0.12852498046233116
weighted_score,79,focused,same_reset,3,18,22924,4959,17965,15776,2830,1635,299,0.07664399092970405,0.0,1.0,0.1221444879240321
reset_aware_weekly_priority,79,focused,same_reset,3,18,22488,4959,17529,15656,2826,1793,353,0.08282312925169978,0.0,1.0,0.12774959055219398
reset_stagger_pressure,79,focused,same_reset,3,18,22942,4959,17983,16031,2830,1449,150,0.08679138321995379,0.0,1.0,0.11328421481532047
reset_near_expiry_reserve,79,focused,same_reset,3,18,22624,4959,17665,15623,2826,1321,126,0.08004535147392199,0.0,1.0,0.11441832190181608
five_hour_first,80,focused,same_reset,3,27,49702,7310,42392,41584,4075,4218,28,0.04535147392290278,0.0,1.0,0.028638625531842543
seven_day_first,80,focused,same_reset,3,27,50429,7310,43119,42503,4152,8639,1405,0.043424036281179516,0.0,1.0,0.04564305072946501
weighted_score,80,focused,same_reset,3,27,50594,7310,43284,42533,4156,4682,486,0.044047619047619405,0.0,1.0,0.03839733576552404
reset_aware_weekly_priority,80,focused,same_reset,3,27,50112,7310,42802,42027,4089,6030,757,0.04597505668934265,0.0,1.0,0.04205047582531429
reset_stagger_pressure,80,focused,same_reset,3,27,49466,7310,42156,41619,4097,4306,252,0.04784580498866223,0.0,1.0,0.03583280116413873
reset_near_expiry_reserve,80,focused,same_reset,3,27,49971,7310,42661,41783,4041,4266,213,0.04778911564625859,0.0,1.0,0.03334861609006287
five_hour_first,81,focused,same_reset,3,18,28625,4840,23785,21411,2694,1689,15,0.06910430839002221,0.0,1.0,0.05470080225205773
seven_day_first,81,focused,same_reset,3,18,27939,4840,23099,21091,2664,4771,927,0.0598072562358272,0.0,1.0,0.07818338675740641
weighted_score,81,focused,same_reset,3,18,28671,4840,23831,21591,2683,2146,381,0.06468253968253898,0.0,1.0,0.07359662993818156
reset_aware_weekly_priority,81,focused,same_reset,3,18,28690,4840,23850,21618,2689,2406,540,0.06842403628117853,0.0,1.0,0.07979057475422713
reset_stagger_pressure,81,focused,same_reset,3,18,28473,4840,23633,21469,2710,1782,223,0.06955782312925128,0.0,1.0,0.06940571362160311
reset_near_expiry_reserve,81,focused,same_reset,3,18,28231,4840,23391,21266,2673,1818,175,0.06723356009070244,0.0,1.0,0.06631110230822765
five_hour_first,82,focused,staggered_reset,2,22,34765,3970,30795,28634,2500,3642,9,0.06751700680272109,0.0,1.0,0.00809299262674354
seven_day_first,82,focused,staggered_reset,2,22,34930,3970,30960,28816,2474,5565,315,0.055357142857142855,0.0,1.0,0.011872767421455765
weighted_score,82,focused,staggered_reset,2,22,34574,3970,30604,28592,2523,3856,129,0.0679421768707483,0.0,1.0,0.012549936335875866
reset_aware_weekly_priority,82,focused,staggered_reset,2,22,34704,3970,30734,28406,2465,4146,63,0.06598639455782312,0.0,1.0,0.009340041552882317
reset_stagger_pressure,82,focused,staggered_reset,2,22,34442,3970,30472,28485,2490,3682,67,0.06845238095238096,0.0,1.0,0.010825377132953423
reset_near_expiry_reserve,82,focused,staggered_reset,2,22,34508,3970,30538,28486,2470,3904,192,0.06267006802721088,0.0,1.0,0.013270016055716455
five_hour_first,83,focused,staggered_reset,3,27,50802,4204,46598,38253,2366,4629,12,0.024659863945578245,0.0,1.0,-0.02588129057167951
seven_day_first,83,focused,staggered_reset,3,27,50825,4204,46621,38034,2401,7254,787,0.023299319727891073,0.0,1.0,-0.01303134299797798
weighted_score,83,focused,staggered_reset,3,27,50678,4204,46474,37883,2408,5205,320,0.027040816326530707,0.0,1.0,-0.017794528629327705
reset_aware_weekly_priority,83,focused,staggered_reset,3,27,51385,4204,47181,38545,2403,5876,551,0.02641723356009079,0.0,1.0,-0.015093344476711706
reset_stagger_pressure,83,focused,staggered_reset,3,27,50659,4204,46455,37959,2370,5177,179,0.024659863945578172,0.0,1.0,-0.02172309523193816
reset_near_expiry_reserve,83,focused,staggered_reset,3,27,50678,4204,46474,37981,2399,5231,440,0.0263038548752835,0.0,1.0,-0.015316583079652918
five_hour_first,84,focused,same_reset,3,30,44388,5862,38526,36191,3495,2820,10,0.04688208616780049,0.0,1.0,0.018776843092192935
seven_day_first,84,focused,same_reset,3,30,44813,5862,38951,36617,3550,5470,627,0.04348072562358304,0.0,1.0,0.030899153511212474
weighted_score,84,focused,same_reset,3,30,44864,5862,39002,36913,3546,3388,289,0.04387755102040853,0.0,1.0,0.0270858149403366
reset_aware_weekly_priority,84,focused,same_reset,3,30,45559,5862,39697,37109,3547,4164,270,0.0418367346938778,0.0,1.0,0.022924200407327955
reset_stagger_pressure,84,focused,same_reset,3,30,45164,5862,39302,37220,3593,3229,246,0.0397392290249436,0.0,1.0,0.02493271973907954
reset_near_expiry_reserve,84,focused,same_reset,3,30,45030,5862,39168,36988,3567,3057,199,0.0413832199546487,0.0,1.0,0.024075425472840473
five_hour_first,85,focused,staggered_reset,3,22,55320,5892,49428,45596,3556,4560,15,0.029761904761904965,0.0,1.0,-0.005411862045604149
seven_day_first,85,focused,staggered_reset,3,22,55237,5892,49345,45702,3541,9144,829,0.02823129251700687,0.0,1.0,0.004774263201424905
weighted_score,85,focused,staggered_reset,3,22,54648,5892,48756,45058,3585,5225,368,0.03106575963718837,0.0,1.0,0.004138159542128622
reset_aware_weekly_priority,85,focused,staggered_reset,3,22,55407,5892,49515,45564,3562,7966,503,0.030612244897959325,0.0,1.0,0.0018589076793578962
reset_stagger_pressure,85,focused,staggered_reset,3,22,54794,5892,48902,45236,3497,6101,591,0.030442176870748454,0.0,1.0,0.006355391253584586
reset_near_expiry_reserve,85,focused,staggered_reset,3,22,54563,5892,48671,44936,3565,5134,520,0.028968253968254077,0.0,1.0,0.007540566743238969
five_hour_first,86,focused,staggered_reset,3,28,60981,4380,56601,48071,2748,6855,7,0.04092970521541943,0.0,1.0,-0.03164717265780981
seven_day_first,86,focused,staggered_reset,3,28,61659,4380,57279,48549,2775,11521,566,0.030272108843537402,0.0,1.0,-0.028071284670910857
weighted_score,86,focused,staggered_reset,3,28,61204,4380,56824,48529,2713,8019,182,0.0351473922902494,0.0,1.0,-0.030511821548405205
reset_aware_weekly_priority,86,focused,staggered_reset,3,28,61398,4380,57018,48124,2723,8096,74,0.038492063492063404,0.0,1.0,-0.031540079988768954
reset_stagger_pressure,86,focused,staggered_reset,3,28,60922,4380,56542,48040,2776,7671,81,0.04030612244897954,0.0,1.0,-0.03037332644181176
reset_near_expiry_reserve,86,focused,staggered_reset,3,28,61222,4380,56842,48334,2730,6858,131,0.03837868480725618,0.0,1.0,-0.03026599925462975
five_hour_first,87,focused,same_reset,2,14,18910,4015,14895,14517,2440,1973,10,0.09277210884353741,0.0,1.0,0.09751473377187964
seven_day_first,87,focused,same_reset,2,14,18991,4015,14976,14453,2398,3065,436,0.08647959183673469,0.0,1.0,0.11175989369845551
weighted_score,87,focused,same_reset,2,14,19434,4015,15419,14943,2396,2439,205,0.07772108843537415,0.0,1.0,0.09871421107138137
reset_aware_weekly_priority,87,focused,same_reset,2,14,19047,4015,15032,14612,2390,2701,336,0.09047619047619047,0.0,1.0,0.10916575064319622
reset_stagger_pressure,87,focused,same_reset,2,14,19004,4015,14989,14588,2422,2076,211,0.09438775510204081,0.0,1.0,0.10809484703636735
reset_near_expiry_reserve,87,focused,same_reset,2,14,19025,4015,15010,14562,2478,2037,158,0.09183673469387756,0.0,1.0,0.10589598980598763
five_hour_first,88,focused,staggered_reset,3,28,52371,6325,46046,38987,3650,5247,29,0.031405895691610126,0.0,1.0,0.008653691670712338
seven_day_first,88,focused,staggered_reset,3,28,52317,6325,45992,38695,3651,11099,1308,0.029478458049886715,0.0,1.0,0.022120865641670318
weighted_score,88,focused,staggered_reset,3,28,52414,6325,46089,38978,3650,6378,665,0.031122448979591977,0.0,1.0,0.020401918061414975
reset_aware_weekly_priority,88,focused,staggered_reset,3,28,52027,6325,45702,38637,3676,8109,1109,0.03276643990929723,0.0,1.0,0.02557093871214819
reset_stagger_pressure,88,focused,staggered_reset,3,28,51976,6325,45651,38681,3650,8419,1241,0.0307823129251702,0.0,1.0,0.02637048733778638
reset_near_expiry_reserve,88,focused,staggered_reset,3,28,51623,6325,45298,38172,3650,7124,956,0.02998866213151938,0.0,1.0,0.025551648504827273
five_hour_first,89,focused,staggered_reset,2,13,15352,3321,12031,12754,2166,1319,8,0.11224489795918367,0.0,1.0,0.10375636550000644
seven_day_first,89,focused,staggered_reset,2,13,15318,3321,11997,12653,2065,2500,518,0.09115646258503401,0.0,1.0,0.12282808616613974
weighted_score,89,focused,staggered_reset,2,13,15118,3321,11797,12511,2144,1695,235,0.08775510204081632,0.0,1.0,0.11828532985072737
reset_aware_weekly_priority,89,focused,staggered_reset,2,13,15192,3321,11871,12631,2068,2029,398,0.0875,0.0,1.0,0.1221891155721615
reset_stagger_pressure,89,focused,staggered_reset,2,13,15230,3321,11909,12830,2114,1456,102,0.09540816326530613,0.0,1.0,0.10829793042245173
reset_near_expiry_reserve,89,focused,staggered_reset,2,13,15278,3321,11957,12859,2127,1412,74,0.10025510204081632,0.0,1.0,0.10672285831261116
five_hour_first,90,focused,same_reset,3,19,23339,6503,16836,19104,4446,987,8,0.15680272108843732,0.0,1.0,0.16863096487873186
seven_day_first,90,focused,same_reset,3,19,23060,6503,16557,18732,4391,1770,745,0.1595238095238105,0.0,1.0,0.22119794558089603
weighted_score,90,focused,same_reset,3,19,23101,6503,16598,18951,4535,1277,303,0.16899092970521676,0.0,1.0,0.20183377759528348
reset_aware_weekly_priority,90,focused,same_reset,3,19,22796,6503,16293,18473,4318,1660,465,0.1423469387755116,0.0,1.0,0.2033809269501631
reset_stagger_pressure,90,focused,same_reset,3,19,23149,6503,16646,18721,4369,1201,338,0.14291383219954917,0.0,1.0,0.20082029815255445
reset_near_expiry_reserve,90,focused,same_reset,3,19,23705,6503,17202,19106,4366,1071,184,0.1265306122449001,0.0,1.0,0.1795003175184861
five_hour_first,91,focused,same_reset,3,21,27715,4379,23336,20831,2604,1627,11,0.04109977324263081,0.0,1.0,0.042849744195126716
seven_day_first,91,focused,same_reset,3,21,27298,4379,22919,20085,2652,4679,895,0.04512471655328838,0.0,1.0,0.06924233078736305
weighted_score,91,focused,same_reset,3,21,26762,4379,22383,19935,2639,2198,327,0.04625850340136088,0.0,1.0,0.06641709411696067
reset_aware_weekly_priority,91,focused,same_reset,3,21,26839,4379,22460,20133,2589,3103,658,0.04455782312925213,0.0,1.0,0.07231206355530179
reset_stagger_pressure,91,focused,same_reset,3,21,27206,4379,22827,20131,2665,2037,166,0.04523809523809563,0.0,1.0,0.056525477668003865
reset_near_expiry_reserve,91,focused,same_reset,3,21,26916,4379,22537,20182,2616,1737,116,0.04365079365079413,0.0,1.0,0.054752708395956334
five_hour_first,92,focused,staggered_reset,2,21,46298,4243,42055,38633,2448,7271,12,0.03511904761904762,0.0,1.0,-0.018353085368657596
seven_day_first,92,focused,staggered_reset,2,21,45451,4243,41208,37981,2430,9454,631,0.03758503401360544,0.0,1.0,-0.008904244333775374
weighted_score,92,focused,staggered_reset,2,21,46130,4243,41887,38487,2485,7921,289,0.03494897959183674,0.0,1.0,-0.013632653917490523
reset_aware_weekly_priority,92,focused,staggered_reset,2,21,46116,4243,41873,38278,2452,8347,429,0.03503401360544218,0.0,1.0,-0.011965357770371443
reset_stagger_pressure,92,focused,staggered_reset,2,21,45175,4243,40932,37610,2473,8836,297,0.03554421768707483,0.0,1.0,-0.012320638380892951
reset_near_expiry_reserve,92,focused,staggered_reset,2,21,45691,4243,41448,37934,2442,8611,539,0.03562925170068027,0.0,1.0,-0.009900492113587012
five_hour_first,93,focused,same_reset,2,18,37350,3467,33883,31252,1913,3372,8,0.03316326530612245,0.0,1.0,-0.018494283560424818
seven_day_first,93,focused,same_reset,2,18,35981,3467,32514,30148,1948,5057,313,0.03775510204081633,0.0,1.0,-0.007406510375539299
weighted_score,93,focused,same_reset,2,18,36299,3467,32832,30314,1950,3780,145,0.03358843537414966,0.0,1.0,-0.011507052317540789
reset_aware_weekly_priority,93,focused,same_reset,2,18,36708,3467,33241,30816,1937,4028,282,0.0352891156462585,0.0,1.0,-0.008537655048408838
reset_stagger_pressure,93,focused,same_reset,2,18,36752,3467,33285,30819,1960,3489,186,0.03435374149659864,0.0,1.0,-0.010539312023815084
reset_near_expiry_reserve,93,focused,same_reset,2,18,36138,3467,32671,30200,1975,3553,192,0.036649659863945576,0.0,1.0,-0.0085507559864266
five_hour_first,94,focused,staggered_reset,3,26,40924,7692,33232,33253,4809,4128,22,0.09149659863945667,0.0,1.0,0.07519861300513325
seven_day_first,94,focused,staggered_reset,3,26,41183,7692,33491,33278,4725,7666,1188,0.0752834467120181,0.0,1.0,0.08903864013617194
weighted_score,94,focused,staggered_reset,3,26,41329,7692,33637,33483,4693,5103,460,0.08718820861678026,0.0,1.0,0.08220758087601046
reset_aware_weekly_priority,94,focused,staggered_reset,3,26,41545,7692,33853,33782,4747,5553,556,0.08514739229024966,0.0,1.0,0.08258644862678591
reset_stagger_pressure,94,focused,staggered_reset,3,26,41080,7692,33388,33391,4734,4334,199,0.0792517006802723,0.0,1.0,0.07681414129909092
reset_near_expiry_reserve,94,focused,staggered_reset,3,26,41404,7692,33712,33374,4795,4431,277,0.08475056689342413,0.0,1.0,0.0793472724758793
five_hour_first,95,focused,same_reset,3,20,20599,4271,16328,16180,2678,1057,15,0.1219954648526076,0.0,1.0,0.09942700143025063
seven_day_first,95,focused,same_reset,3,20,20116,4271,15845,16002,2901,2393,731,0.09926303854875264,0.0,1.0,0.13856345628944478
